address,b_mianji,chaoxiang,dianti,display_total_price,gongnuan,huxing,huxing_jiegou,jianzhu_jiegou,jianzhu_leixing,louceng,niandai,sold_date,sold_total_price,t_mianji,traffic,unit_price,zhuangxiu 
双裕小区,71.99㎡          ,南 北   ,无           ,309挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1994 ,2019.01.16 成交,299.5万,暂无数据         ,暂无数据,41604元/平,精装     
冯村嘉园二区,80.8㎡          ,南 北   ,无           ,305挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共6层)          ,2002 ,2019.01.16 成交,290万,69.55㎡         ,暂无数据,35892元/平,简装     
环卫家园,129.65㎡          ,南 北   ,有           ,560挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,混合结构  ,板塔结合       ,低楼层(共14层)          ,2000 ,2019.01.16 成交,500万,暂无数据         ,近地铁,38566元/平,简装     
水利局小区,65.5㎡          ,南 北   ,无           ,465挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共5层)          ,1987 ,2019.01.16 成交,450万,暂无数据         ,近地铁,68703元/平,精装     
周庄嘉园东里,48.07㎡          ,南 北   ,无           ,327挂牌价格（万）,集中供暖        ,1室0厅1厨1卫        ,平层              ,混合结构  ,板楼       ,底层(共6层)          ,2005 ,2019.01.16 成交,316.5万,41.99㎡         ,暂无数据,65842元/平,精装     
石佛营东里小区,73.5㎡          ,南 西   ,有           ,360挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共18层)          ,1997 ,2019.01.16 成交,345万,暂无数据         ,暂无数据,46939元/平,简装     
华贸城,62.5㎡          ,东 西 北   ,有           ,545挂牌价格（万）,自供暖        ,2室1厅1厨2卫        ,暂无数据              ,钢混结构  ,板塔结合       ,中楼层(共17层)          ,2011 ,2019.01.16 成交,518万,44.78㎡         ,近地铁,82880元/平,精装     
万年花城三期,117.38㎡          ,南 北   ,有           ,795挂牌价格（万）,集中供暖        ,3室2厅1厨2卫        ,平层              ,钢混结构  ,板塔结合       ,顶层(共20层)          ,2006 ,2019.01.16 成交,774.8万,93.59㎡         ,近地铁,66001元/平,简装     
四海公寓,105㎡          ,南 北   ,无           ,400挂牌价格（万）,集中供暖        ,3室2厅1厨1卫        ,平层              ,混合结构  ,板楼       ,底层(共6层)          ,1994 ,2019.01.16 成交,370万,暂无数据         ,,35239元/平,简装     
彩虹城四区,105.64㎡          ,南 北   ,有           ,708挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,中楼层(共20层)          ,2005 ,2019.01.16 成交,674万,83.12㎡         ,近地铁,63802元/平,精装     
天赐良园二期,157.36㎡          ,南 西 北   ,无           ,590挂牌价格（万）,集中供暖        ,3室2厅1厨2卫        ,平层              ,混合结构  ,板楼       ,低楼层(共6层)          ,2002 ,2019.01.16 成交,550万,141.73㎡         ,近地铁,34952元/平,简装     
金隅花石匠,206㎡          ,南 北   ,有           ,1100挂牌价格（万）,集中供暖        ,4室2厅1厨2卫        ,暂无数据              ,钢混结构  ,板楼       ,底层(共8层)          ,2012 ,2019.01.16 成交,1080万,暂无数据         ,,52428元/平,其他     
常楹公元自由派,56.94㎡          ,北   ,有           ,185挂牌价格（万）,集中供暖        ,1室0厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共23层)          ,2015 ,2019.01.16 成交,168万,37.97㎡         ,近地铁,29505元/平,精装     
椿树园,48.46㎡          ,南   ,有           ,588挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,中楼层(共13层)          ,1999 ,2019.01.16 成交,560万,33.44㎡         ,近地铁,115560元/平,其他     
阳光星苑,84.54㎡          ,南   ,有           ,399挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,高楼层(共16层)          ,2013 ,2019.01.16 成交,362万,70.33㎡         ,,42820元/平,简装     
龙锦苑东五区,124.96㎡          ,南 北   ,无           ,455挂牌价格（万）,自供暖        ,3室2厅1厨2卫        ,平层              ,混合结构  ,板楼       ,高楼层(共6层)          ,2007 ,2019.01.16 成交,445万,113.71㎡         ,暂无数据,35612元/平,精装     
望京西园三区,87.33㎡          ,南   ,有           ,600挂牌价格（万）,自供暖        ,1室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共24层)          ,2000 ,2019.01.16 成交,554万,74.19㎡         ,近地铁,63438元/平,简装     
八里庄北里,72.9㎡          ,东 西   ,有           ,540挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板塔结合       ,底层(共12层)          ,1996 ,2019.01.16 成交,500万,51.6㎡         ,近地铁,68588元/平,简装     
华业东方玫瑰A区,28.59㎡          ,南   ,暂无数据           ,20挂牌价格（万）,集中供暖        ,车位        ,暂无数据              ,钢混结构  ,暂无数据       ,地下室          ,2012 ,2019.01.16 成交,19万,12.3㎡         ,,6646元/平,其他     
新城国际,62.45㎡          ,西北   ,有           ,736挂牌价格（万）,集中供暖        ,1室0厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共31层)          ,2005 ,2019.01.16 成交,666万,48.04㎡         ,近地铁,106646元/平,其他     
阿尔法社区二期,59.88㎡          ,南 北   ,无           ,299挂牌价格（万）,自供暖        ,2室1厅1厨1卫        ,错层              ,混合结构  ,板楼       ,顶层(共6层)          ,2009 ,2019.01.16 成交,280万,53.01㎡         ,暂无数据,46761元/平,精装     
春园,148.78㎡          ,西南   ,有           ,670挂牌价格（万）,集中供暖        ,3室2厅1厨2卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共18层)          ,2001 ,2019.01.16 成交,638万,120.07㎡         ,暂无数据,42883元/平,简装     
承泽苑,96.88㎡          ,南 北   ,无           ,330挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,暂无数据              ,混合结构  ,板楼       ,顶层(共6层)          ,2000 ,2019.01.16 成交,335万,暂无数据         ,,34579元/平,其他     
美丽西园,67.9㎡          ,南 北   ,无           ,550挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1998 ,2019.01.16 成交,525万,暂无数据         ,近地铁,77320元/平,简装     
牛街东里,81.23㎡          ,西北   ,有           ,600挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,暂无数据              ,钢混结构  ,塔楼       ,低楼层(共19层)          ,1999 ,2019.01.16 成交,597.5万,51.29㎡         ,近地铁,73557元/平,简装     
通达园,136.24㎡          ,南 北   ,无           ,586挂牌价格（万）,自供暖        ,3室2厅1厨2卫        ,平层              ,混合结构  ,板楼       ,低楼层(共7层)          ,2000 ,2019.01.16 成交,580万,暂无数据         ,暂无数据,42572元/平,其他     
西罗园一区,44.7㎡          ,南   ,无           ,260挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,低楼层(共6层)          ,1991 ,2019.01.16 成交,257.5万,暂无数据         ,近地铁,57607元/平,精装     
西黄城根45号院,48.7㎡          ,南 北   ,无           ,710挂牌价格（万）,集中供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,顶层(共6层)          ,1992 ,2019.01.16 成交,700万,30.57㎡         ,近地铁,143738元/平,简装     
龙博苑一区,87.19㎡          ,南 北   ,无           ,450挂牌价格（万）,自供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,中楼层(共6层)          ,2005 ,2019.01.16 成交,440万,77.91㎡         ,近地铁,50465元/平,简装     
圣馨大地,124㎡          ,东南   ,有           ,855挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,塔楼       ,中楼层(共29层)          ,2001 ,2019.01.16 成交,798万,98.89㎡         ,近地铁,64355元/平,精装     
广安门内大街,77.28㎡          ,南 北   ,无           ,665挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1988 ,2019.01.16 成交,645万,58.6㎡         ,近地铁,83463元/平,简装     
佳和宜园,92.28㎡          ,东 南 北   ,有           ,310挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,顶层(共11层)          ,2009 ,2019.01.16 成交,305万,79.78㎡         ,,33052元/平,精装     
核桃园北里,66.53㎡          ,南 北   ,无           ,612挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,高楼层(共6层)          ,1995 ,2019.01.16 成交,602万,暂无数据         ,近地铁,90486元/平,其他     
徜徉嘉园6号院,92.02㎡          ,南 北   ,有           ,425挂牌价格（万）,集中供暖        ,3室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,高楼层(共11层)          ,2014 ,2019.01.16 成交,406万,74.51㎡         ,近地铁,44121元/平,精装     
富丰园小区,61.58㎡          ,东 西   ,无           ,308挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1995 ,2019.01.16 成交,300万,暂无数据         ,暂无数据,48718元/平,简装     
手帕口西一巷,41.96㎡          ,南   ,无           ,377挂牌价格（万）,自供暖        ,1室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,低楼层(共7层)          ,1989 ,2019.01.16 成交,377万,暂无数据         ,近地铁,89848元/平,其他     
金隅翡丽爱公馆,69.13㎡          ,南   ,有           ,420挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,低楼层(共18层)          ,2014 ,2019.01.16 成交,407万,56.67㎡         ,暂无数据,58875元/平,简装     
新悦家园,140.6㎡          ,西南   ,有           ,490挂牌价格（万）,集中供暖        ,3室2厅1厨2卫        ,平层              ,钢混结构  ,塔楼       ,低楼层(共28层)          ,2013 ,2019.01.16 成交,471万,113.69㎡         ,暂无数据,33500元/平,精装     
汪芝麻胡同,57.74㎡          ,南   ,暂无数据           ,650挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,中楼层(共6层)          ,1988 ,2019.01.16 成交,620万,50㎡         ,暂无数据,107378元/平,简装     
沿海赛洛城,95.7㎡          ,东 南 北   ,有           ,688挂牌价格（万）,集中供暖        ,2室1厅1厨2卫        ,平层              ,钢混结构  ,板楼       ,中楼层(共6层)          ,2007 ,2019.01.16 成交,675万,76.39㎡         ,近地铁,70533元/平,精装     
福怡苑,68.49㎡          ,南 北   ,无           ,360挂牌价格（万）,自供暖        ,2室1厅1厨1卫        ,平层              ,混合结构  ,板楼       ,低楼层(共6层)          ,1998 ,2019.01.16 成交,347万,46.96㎡         ,近地铁,50665元/平,毛坯     
三里河东路,58.3㎡          ,东 北   ,有           ,610挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,错层              ,混合结构  ,塔楼       ,底层(共16层)          ,1991 ,2019.01.16 成交,598万,43.72㎡         ,近地铁,102573元/平,简装     
兴隆家园,105.8㎡          ,南   ,有           ,650挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板塔结合       ,低楼层(共22层)          ,2005 ,2019.01.16 成交,650万,86.36㎡         ,近地铁,61437元/平,精装     
玉石胡同,70.73㎡          ,南 北   ,无           ,730挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,砖混结构  ,板楼       ,顶层(共6层)          ,1990 ,2019.01.16 成交,680万,63.48㎡         ,近地铁,96141元/平,其他     
团结湖北三条,49.59㎡          ,南 北   ,有           ,328挂牌价格（万）,集中供暖        ,2室1厅1厨1卫        ,平层              ,钢混结构  ,板楼       ,顶层(共12层)          ,1983 ,2019.01.16 成交,313.5万,34.2㎡         ,近地铁,63219元/平,简装     
